,time,volume,open,close,high,low
0,2022-02-01 07:00:00+00:00,57491.2,4.03,3.95,4.07,3.94
1,2022-02-01 08:00:00+00:00,32766.43,3.95,3.96,4.0,3.95
2,2022-02-01 09:00:00+00:00,16771.03,3.96,3.97,3.98,3.94
3,2022-02-01 10:00:00+00:00,12537.33,3.97,3.98,4.01,3.96
4,2022-02-01 11:00:00+00:00,8996.25,3.99,3.99,4.0,3.97
5,2022-02-01 12:00:00+00:00,15321.96,3.99,3.94,3.99,3.94
6,2022-02-01 13:00:00+00:00,7502.85,3.94,3.96,3.97,3.94
7,2022-02-01 14:00:00+00:00,13736.57,3.96,3.95,3.97,3.92
8,2022-02-01 15:00:00+00:00,14379.21,3.95,3.94,3.95,3.93
9,2022-02-01 16:00:00+00:00,7573.51,3.95,3.94,3.96,3.93
10,2022-02-01 17:00:00+00:00,8269.1,3.94,3.93,3.94,3.91
11,2022-02-01 18:00:00+00:00,2691.32,3.93,3.93,3.94,3.92
12,2022-02-01 19:00:00+00:00,2411.33,3.93,3.93,3.94,3.92
13,2022-02-01 20:00:00+00:00,6378.4,3.93,3.97,3.97,3.93
14,2022-02-02 07:00:00+00:00,26156.82,3.97,3.91,3.99,3.9
15,2022-02-02 08:00:00+00:00,45771.98,3.91,3.88,3.94,3.86
16,2022-02-02 09:00:00+00:00,23606.78,3.88,3.84,3.89,3.84
17,2022-02-02 10:00:00+00:00,34169.46,3.84,3.9,3.91,3.82
18,2022-02-02 11:00:00+00:00,17505.86,3.9,3.91,3.93,3.88
19,2022-02-02 12:00:00+00:00,20128.07,3.91,3.93,3.96,3.91
20,2022-02-02 13:00:00+00:00,14119.78,3.93,3.91,3.94,3.89
21,2022-02-02 14:00:00+00:00,15744.65,3.9,3.89,3.91,3.87
22,2022-02-02 15:00:00+00:00,15230.46,3.89,3.88,3.9,3.86
23,2022-02-02 16:00:00+00:00,8389.28,3.88,3.88,3.88,3.85
24,2022-02-02 17:00:00+00:00,7150.73,3.88,3.9,3.9,3.88
25,2022-02-02 18:00:00+00:00,3228.77,3.9,3.9,3.9,3.89
26,2022-02-02 19:00:00+00:00,2156.49,3.9,3.9,3.9,3.88
27,2022-02-02 20:00:00+00:00,3827.32,3.9,3.91,3.92,3.9
28,2022-02-03 07:00:00+00:00,35351.26,3.83,3.79,3.83,3.77
29,2022-02-03 08:00:00+00:00,28846.6,3.79,3.8,3.83,3.78
30,2022-02-03 09:00:00+00:00,25459.54,3.8,3.76,3.81,3.75
31,2022-02-03 10:00:00+00:00,16351.12,3.76,3.77,3.78,3.75
32,2022-02-03 11:00:00+00:00,17274.59,3.77,3.79,3.81,3.77
33,2022-02-03 12:00:00+00:00,13318.97,3.79,3.79,3.82,3.78
34,2022-02-03 13:00:00+00:00,12096.63,3.79,3.77,3.8,3.76
35,2022-02-03 14:00:00+00:00,17259.04,3.77,3.76,3.8,3.76
36,2022-02-03 15:00:00+00:00,14922.11,3.76,3.79,3.8,3.76
37,2022-02-03 16:00:00+00:00,6901.41,3.79,3.78,3.81,3.77
38,2022-02-03 17:00:00+00:00,3119.12,3.78,3.78,3.79,3.77
39,2022-02-03 18:00:00+00:00,1774.44,3.78,3.79,3.79,3.77
40,2022-02-03 19:00:00+00:00,3561.18,3.79,3.78,3.79,3.76
41,2022-02-03 20:00:00+00:00,4254.5,3.78,3.76,3.78,3.76
42,2022-02-04 07:00:00+00:00,19259.31,3.82,3.83,3.84,3.78
43,2022-02-04 08:00:00+00:00,39184.6,3.83,3.86,3.89,3.82
44,2022-02-04 09:00:00+00:00,15075.22,3.86,3.86,3.88,3.84
45,2022-02-04 10:00:00+00:00,15599.82,3.85,3.84,3.86,3.82
46,2022-02-04 11:00:00+00:00,10329.15,3.84,3.83,3.84,3.81
47,2022-02-04 12:00:00+00:00,9575.49,3.83,3.85,3.86,3.83
48,2022-02-04 13:00:00+00:00,21445.25,3.85,3.81,3.85,3.8
49,2022-02-04 14:00:00+00:00,15190.64,3.81,3.82,3.83,3.79
50,2022-02-04 15:00:00+00:00,10405.01,3.82,3.81,3.82,3.8
51,2022-02-04 16:00:00+00:00,4124.18,3.81,3.82,3.84,3.81
52,2022-02-04 17:00:00+00:00,2967.3,3.82,3.83,3.84,3.82
53,2022-02-04 18:00:00+00:00,2658.14,3.83,3.84,3.84,3.83
54,2022-02-04 19:00:00+00:00,2669.73,3.84,3.85,3.85,3.83
55,2022-02-04 20:00:00+00:00,3106.13,3.84,3.85,3.85,3.84
56,2022-02-07 07:00:00+00:00,20971.9,3.87,3.9,3.9,3.84
57,2022-02-07 08:00:00+00:00,16474.6,3.9,3.85,3.91,3.85
58,2022-02-07 09:00:00+00:00,17339.16,3.85,3.82,3.86,3.8
59,2022-02-07 10:00:00+00:00,10429.45,3.82,3.84,3.84,3.8
60,2022-02-07 11:00:00+00:00,13154.84,3.84,3.86,3.87,3.84
61,2022-02-07 12:00:00+00:00,5924.74,3.86,3.86,3.87,3.85
62,2022-02-07 13:00:00+00:00,5606.31,3.86,3.85,3.86,3.84
63,2022-02-07 14:00:00+00:00,6507.03,3.85,3.85,3.86,3.84
64,2022-02-07 15:00:00+00:00,5781.92,3.85,3.85,3.85,3.84
65,2022-02-07 16:00:00+00:00,2750.3,3.85,3.85,3.86,3.85
66,2022-02-07 17:00:00+00:00,928.32,3.85,3.85,3.85,3.85
67,2022-02-07 18:00:00+00:00,1121.69,3.85,3.86,3.86,3.85
68,2022-02-07 19:00:00+00:00,3318.11,3.86,3.87,3.87,3.85
69,2022-02-07 20:00:00+00:00,2840.58,3.86,3.86,3.88,3.86
70,2022-02-08 07:00:00+00:00,22380.54,3.91,3.91,3.94,3.9
71,2022-02-08 08:00:00+00:00,23307.87,3.91,3.94,3.94,3.89
72,2022-02-08 09:00:00+00:00,35584.53,3.94,3.99,4.0,3.92
73,2022-02-08 10:00:00+00:00,27071.26,3.99,3.99,4.01,3.96
74,2022-02-08 11:00:00+00:00,22547.8,3.99,4.0,4.02,3.98
75,2022-02-08 12:00:00+00:00,14507.78,4.0,4.0,4.01,3.98
76,2022-02-08 13:00:00+00:00,19051.23,4.0,3.97,4.01,3.96
77,2022-02-08 14:00:00+00:00,24072.11,3.97,4.02,4.03,3.97
78,2022-02-08 15:00:00+00:00,17820.31,4.02,4.03,4.04,4.0
79,2022-02-08 16:00:00+00:00,4667.38,4.03,4.03,4.04,4.02
80,2022-02-08 17:00:00+00:00,4349.01,4.03,4.03,4.04,4.03
81,2022-02-08 18:00:00+00:00,3352.41,4.03,4.03,4.03,4.02
82,2022-02-08 19:00:00+00:00,1628.53,4.03,4.03,4.03,4.03
83,2022-02-08 20:00:00+00:00,4114.57,4.03,4.04,4.05,4.03
84,2022-02-09 07:00:00+00:00,30283.07,4.14,4.11,4.14,4.09
85,2022-02-09 08:00:00+00:00,40216.94,4.11,4.16,4.17,4.1
86,2022-02-09 09:00:00+00:00,26696.39,4.16,4.16,4.18,4.15
87,2022-02-09 10:00:00+00:00,17853.64,4.16,4.18,4.18,4.15
88,2022-02-09 11:00:00+00:00,23092.97,4.18,4.18,4.19,4.16
89,2022-02-09 12:00:00+00:00,29489.4,4.18,4.16,4.19,4.13
90,2022-02-09 13:00:00+00:00,24550.57,4.16,4.18,4.18,4.13
91,2022-02-09 14:00:00+00:00,18626.07,4.18,4.18,4.19,4.17
92,2022-02-09 15:00:00+00:00,11027.44,4.18,4.19,4.19,4.18
93,2022-02-09 16:00:00+00:00,5389.0,4.19,4.17,4.19,4.17
94,2022-02-09 17:00:00+00:00,3843.58,4.17,4.18,4.18,4.16
95,2022-02-09 18:00:00+00:00,2179.34,4.18,4.17,4.18,4.17
96,2022-02-09 19:00:00+00:00,2381.06,4.17,4.18,4.18,4.17
97,2022-02-09 20:00:00+00:00,3183.94,4.18,4.18,4.19,4.17
98,2022-02-10 07:00:00+00:00,21899.16,4.15,4.13,4.15,4.12
99,2022-02-10 08:00:00+00:00,28700.31,4.13,4.11,4.15,4.1
100,2022-02-10 09:00:00+00:00,17403.27,4.11,4.14,4.15,4.11
101,2022-02-10 10:00:00+00:00,15250.49,4.14,4.14,4.16,4.13
102,2022-02-10 11:00:00+00:00,11893.04,4.14,4.15,4.16,4.14
103,2022-02-10 12:00:00+00:00,18858.82,4.15,4.18,4.19,4.14
104,2022-02-10 13:00:00+00:00,53122.94,4.18,4.17,4.23,4.15
105,2022-02-10 14:00:00+00:00,26780.13,4.17,4.18,4.19,4.14
106,2022-02-10 15:00:00+00:00,14572.82,4.18,4.18,4.19,4.17
107,2022-02-10 16:00:00+00:00,9914.95,4.18,4.2,4.2,4.17
108,2022-02-10 17:00:00+00:00,6146.57,4.2,4.17,4.2,4.17
109,2022-02-10 18:00:00+00:00,5190.88,4.17,4.16,4.17,4.14
110,2022-02-10 19:00:00+00:00,4521.23,4.16,4.14,4.16,4.14
111,2022-02-10 20:00:00+00:00,4760.25,4.14,4.13,4.14,4.12
112,2022-02-11 07:00:00+00:00,25228.82,4.07,4.07,4.1,4.06
113,2022-02-11 08:00:00+00:00,45119.9,4.07,4.01,4.09,4.0
114,2022-02-11 09:00:00+00:00,32458.13,4.01,3.99,4.03,3.98
115,2022-02-11 10:00:00+00:00,26354.21,3.99,4.02,4.04,3.98
116,2022-02-11 11:00:00+00:00,21394.71,4.02,3.99,4.03,3.97
117,2022-02-11 12:00:00+00:00,18494.78,3.99,4.02,4.03,3.97
118,2022-02-11 13:00:00+00:00,12287.63,4.02,4.02,4.04,4.01
119,2022-02-11 14:00:00+00:00,14446.7,4.02,3.99,4.03,3.98
120,2022-02-11 15:00:00+00:00,20595.14,3.99,4.0,4.0,3.98
121,2022-02-11 16:00:00+00:00,5235.77,3.99,4.0,4.01,3.99
122,2022-02-11 17:00:00+00:00,2620.58,4.0,3.99,4.0,3.99
123,2022-02-11 18:00:00+00:00,30040.79,3.99,3.93,3.99,3.89
124,2022-02-11 19:00:00+00:00,21222.34,3.93,3.92,3.95,3.91
125,2022-02-11 20:00:00+00:00,14125.56,3.92,3.91,3.93,3.89
126,2022-02-14 07:00:00+00:00,32613.15,3.8,3.86,3.89,3.79
127,2022-02-14 08:00:00+00:00,45740.64,3.85,3.77,3.86,3.76
128,2022-02-14 09:00:00+00:00,43330.48,3.77,3.74,3.81,3.72
129,2022-02-14 10:00:00+00:00,42306.97,3.74,3.71,3.76,3.71
130,2022-02-14 11:00:00+00:00,46409.75,3.71,3.73,3.74,3.67
131,2022-02-14 12:00:00+00:00,66096.21,3.73,3.79,3.83,3.7
132,2022-02-14 13:00:00+00:00,51060.82,3.79,3.82,3.87,3.79
133,2022-02-14 14:00:00+00:00,30752.37,3.82,3.85,3.86,3.78
134,2022-02-14 15:00:00+00:00,22205.85,3.85,3.83,3.85,3.82
135,2022-02-14 16:00:00+00:00,14796.55,3.84,3.85,3.88,3.81
136,2022-02-14 17:00:00+00:00,4617.83,3.85,3.85,3.86,3.84
137,2022-02-14 18:00:00+00:00,11365.2,3.85,3.8,3.86,3.78
138,2022-02-14 19:00:00+00:00,16528.89,3.79,3.82,3.83,3.77
139,2022-02-14 20:00:00+00:00,6457.24,3.82,3.85,3.85,3.81
140,2022-02-15 07:00:00+00:00,21193.78,3.96,3.92,3.97,3.91
141,2022-02-15 08:00:00+00:00,84531.56,3.92,4.05,4.05,3.88
142,2022-02-15 09:00:00+00:00,46253.19,4.05,4.02,4.08,4.01
143,2022-02-15 10:00:00+00:00,48089.22,4.02,4.0,4.04,3.97
144,2022-02-15 11:00:00+00:00,26234.75,4.0,4.01,4.05,4.0
145,2022-02-15 12:00:00+00:00,15457.42,4.01,4.02,4.03,3.99
146,2022-02-15 13:00:00+00:00,13018.19,4.02,4.01,4.03,4.0
147,2022-02-15 14:00:00+00:00,35081.23,4.01,4.04,4.07,4.01
148,2022-02-15 15:00:00+00:00,20198.04,4.04,4.05,4.06,4.03
149,2022-02-15 16:00:00+00:00,8471.5,4.05,4.05,4.06,4.04
150,2022-02-15 17:00:00+00:00,10236.52,4.05,4.03,4.06,4.03
151,2022-02-15 18:00:00+00:00,6387.41,4.03,4.04,4.05,4.02
152,2022-02-15 19:00:00+00:00,4743.19,4.04,4.06,4.06,4.03
153,2022-02-15 20:00:00+00:00,14033.7,4.06,4.11,4.11,4.06
154,2022-02-16 07:00:00+00:00,36616.49,4.18,4.18,4.2,4.14
155,2022-02-16 08:00:00+00:00,36012.19,4.18,4.18,4.21,4.17
156,2022-02-16 09:00:00+00:00,37567.81,4.18,4.13,4.19,4.12
157,2022-02-16 10:00:00+00:00,28373.87,4.13,4.16,4.16,4.11
158,2022-02-16 11:00:00+00:00,13756.42,4.16,4.16,4.17,4.14
159,2022-02-16 12:00:00+00:00,13159.72,4.16,4.14,4.17,4.13
160,2022-02-16 13:00:00+00:00,14217.12,4.14,4.13,4.15,4.13
161,2022-02-16 14:00:00+00:00,22831.41,4.13,4.14,4.15,4.11
162,2022-02-16 15:00:00+00:00,17322.53,4.14,4.16,4.16,4.13
163,2022-02-16 16:00:00+00:00,4428.19,4.16,4.14,4.16,4.14
164,2022-02-16 17:00:00+00:00,2003.93,4.14,4.14,4.15,4.14
165,2022-02-16 18:00:00+00:00,1729.43,4.15,4.14,4.15,4.14
166,2022-02-16 19:00:00+00:00,4910.43,4.14,4.16,4.16,4.14
167,2022-02-16 20:00:00+00:00,3858.41,4.16,4.16,4.17,4.15
168,2022-02-17 07:00:00+00:00,25869.48,4.05,4.02,4.06,4.01
169,2022-02-17 08:00:00+00:00,63864.36,4.02,3.97,4.05,3.95
170,2022-02-17 09:00:00+00:00,33122.88,3.98,4.0,4.01,3.95
171,2022-02-17 10:00:00+00:00,14447.8,4.0,4.0,4.01,3.98
172,2022-02-17 11:00:00+00:00,14272.65,4.0,3.99,4.0,3.97
173,2022-02-17 12:00:00+00:00,18291.3,3.99,3.99,4.03,3.99
174,2022-02-17 13:00:00+00:00,33174.48,3.99,3.94,4.0,3.93
175,2022-02-17 14:00:00+00:00,45668.61,3.94,3.9,3.96,3.89
176,2022-02-17 15:00:00+00:00,23755.17,3.9,3.91,3.91,3.89
177,2022-02-17 16:00:00+00:00,18683.07,3.92,3.94,3.96,3.92
178,2022-02-17 17:00:00+00:00,5722.22,3.94,3.93,3.94,3.92
179,2022-02-17 18:00:00+00:00,3960.63,3.93,3.91,3.93,3.91
180,2022-02-17 19:00:00+00:00,5289.72,3.91,3.9,3.92,3.9
181,2022-02-17 20:00:00+00:00,6497.86,3.9,3.91,3.92,3.9
182,2022-02-18 07:00:00+00:00,32794.36,3.97,3.92,3.98,3.9
183,2022-02-18 08:00:00+00:00,36750.34,3.92,3.88,3.94,3.86
184,2022-02-18 09:00:00+00:00,14597.81,3.88,3.9,3.9,3.87
185,2022-02-18 10:00:00+00:00,10660.33,3.9,3.88,3.9,3.87
186,2022-02-18 11:00:00+00:00,10165.62,3.88,3.88,3.89,3.87
187,2022-02-18 12:00:00+00:00,12391.51,3.88,3.9,3.9,3.88
188,2022-02-18 13:00:00+00:00,82238.16,3.9,3.78,3.9,3.75
189,2022-02-18 14:00:00+00:00,56215.38,3.78,3.76,3.79,3.7
190,2022-02-18 15:00:00+00:00,24503.99,3.76,3.73,3.77,3.73
191,2022-02-18 16:00:00+00:00,30799.54,3.73,3.72,3.74,3.67
192,2022-02-18 17:00:00+00:00,15689.96,3.72,3.73,3.78,3.72
193,2022-02-18 18:00:00+00:00,14799.75,3.73,3.71,3.74,3.7
194,2022-02-18 19:00:00+00:00,8870.6,3.71,3.74,3.75,3.71
195,2022-02-18 20:00:00+00:00,8987.26,3.74,3.75,3.76,3.73
196,2022-02-21 07:00:00+00:00,122378.76,3.84,3.62,3.85,3.6
197,2022-02-21 08:00:00+00:00,108685.62,3.62,3.58,3.65,3.54
198,2022-02-21 09:00:00+00:00,46128.8,3.58,3.56,3.61,3.54
199,2022-02-21 10:00:00+00:00,59793.67,3.57,3.51,3.59,3.5
200,2022-02-21 11:00:00+00:00,136709.84,3.51,3.46,3.51,3.37
201,2022-02-21 12:00:00+00:00,85902.31,3.46,3.41,3.5,3.39
202,2022-02-21 13:00:00+00:00,171108.44,3.41,3.25,3.43,3.17
203,2022-02-21 14:00:00+00:00,205299.99,3.25,3.07,3.28,2.93
204,2022-02-21 15:00:00+00:00,162094.89,3.07,3.12,3.28,3.01
205,2022-02-21 16:00:00+00:00,64230.9,3.12,3.18,3.22,3.06
206,2022-02-21 17:00:00+00:00,64830.39,3.18,3.09,3.25,3.07
207,2022-02-21 18:00:00+00:00,92728.52,3.09,2.95,3.1,2.93
208,2022-02-21 19:00:00+00:00,174120.3,2.95,2.95,3.2,2.76
209,2022-02-21 20:00:00+00:00,45375.62,2.96,3.01,3.06,2.95
210,2022-02-22 07:00:00+00:00,171157.14,2.85,2.83,2.92,2.73
211,2022-02-22 08:00:00+00:00,118234.5,2.83,2.79,2.89,2.75
212,2022-02-22 09:00:00+00:00,81933.01,2.79,2.81,2.89,2.79
213,2022-02-22 10:00:00+00:00,64578.53,2.81,2.87,2.91,2.79
214,2022-02-22 11:00:00+00:00,63205.58,2.87,2.86,2.96,2.84
215,2022-02-22 12:00:00+00:00,207190.6,2.86,3.09,3.24,2.86
216,2022-02-22 13:00:00+00:00,62538.25,3.09,3.12,3.14,3.04
217,2022-02-22 14:00:00+00:00,117986.51,3.12,3.29,3.3,3.1
218,2022-02-22 15:00:00+00:00,58577.65,3.29,3.16,3.3,3.15
219,2022-02-22 16:00:00+00:00,101260.94,3.15,3.03,3.15,2.97
220,2022-02-22 17:00:00+00:00,43402.98,3.03,2.96,3.04,2.91
221,2022-02-22 18:00:00+00:00,31321.62,2.96,3.01,3.06,2.96
222,2022-02-22 19:00:00+00:00,96894.59,3.01,3.13,3.22,2.98
223,2022-02-22 20:00:00+00:00,30976.27,3.13,3.13,3.15,3.09
224,2022-02-24 07:00:00+00:00,23259.51,2.79,2.25,2.79,2.25
225,2022-02-24 08:00:00+00:00,64005.62,2.25,1.34,2.25,1.34
226,2022-02-24 09:00:00+00:00,183131.77,1.34,1.91,2.22,1.34
227,2022-02-24 10:00:00+00:00,159843.82,1.91,1.72,2.02,1.65
228,2022-02-24 11:00:00+00:00,114169.97,1.72,1.58,1.74,1.57
229,2022-02-24 12:00:00+00:00,93159.33,1.58,1.65,1.65,1.52
230,2022-02-24 13:00:00+00:00,97353.76,1.65,1.57,1.72,1.53
231,2022-02-24 14:00:00+00:00,75390.28,1.57,1.67,1.7,1.53
232,2022-02-24 15:00:00+00:00,66590.93,1.68,1.69,1.72,1.57
233,2022-02-24 16:00:00+00:00,48655.47,1.69,1.79,1.84,1.64
234,2022-02-24 17:00:00+00:00,45279.6,1.79,1.9,1.94,1.69
235,2022-02-24 18:00:00+00:00,89375.29,1.9,2.19,2.19,1.88
236,2022-02-24 19:00:00+00:00,138943.94,2.19,2.1,2.39,1.83
237,2022-02-24 20:00:00+00:00,30295.17,2.1,1.98,2.1,1.97
238,2022-02-25 07:00:00+00:00,59130.21,1.87,2.23,2.29,1.86
239,2022-02-25 08:00:00+00:00,105261.74,2.24,1.9,2.25,1.87
240,2022-02-25 09:00:00+00:00,73692.14,1.9,1.87,1.94,1.81
241,2022-02-25 10:00:00+00:00,46751.2,1.87,1.81,1.87,1.77
242,2022-02-25 11:00:00+00:00,30629.6,1.81,1.76,1.81,1.73
243,2022-02-25 12:00:00+00:00,59349.9,1.77,1.98,1.98,1.74
244,2022-02-25 13:00:00+00:00,75992.71,1.98,1.96,2.04,1.9
245,2022-02-25 14:00:00+00:00,53951.98,1.96,1.95,2.02,1.93
246,2022-02-25 15:00:00+00:00,26150.63,1.95,1.96,1.97,1.91
247,2022-02-25 16:00:00+00:00,15685.79,1.96,1.96,2.01,1.95
248,2022-02-25 17:00:00+00:00,11175.67,1.96,1.94,1.97,1.93
249,2022-02-25 18:00:00+00:00,14443.81,1.94,1.92,1.95,1.88
250,2022-02-25 19:00:00+00:00,7922.64,1.92,1.92,1.93,1.9
251,2022-02-25 20:00:00+00:00,13754.98,1.92,1.97,1.97,1.92
